,wrapperType,artistId,collectionId,artistName,collectionName,collectionCensoredName,artistViewUrl,collectionViewUrl,artworkUrl60,artworkUrl100,collectionPrice,collectionExplicitness,trackCount,copyright,country,currency,releaseDate,primaryGenreName,previewUrl,description,kind,trackId,trackName,trackCensoredName,trackViewUrl,artworkUrl30,trackPrice,trackExplicitness,discCount,discNumber,trackNumber,trackTimeMillis,isStreamable,collectionArtistId,collectionArtistViewUrl,trackRentalPrice,collectionHdPrice,trackHdPrice,trackHdRentalPrice,contentAdvisoryRating,shortDescription,longDescription,hasITunesExtras,collectionArtistName,amgArtistId
12,audiobook,265867174.0,266241608.0,Larry Kane,Ticket to Ride: Inside the Beatles' 1964 and 1965 Tours that Changed the World (Unabridged),Ticket to Ride: Inside the Beatles' 1964 and 1965 Tours that Changed the World (Unabridged),https://books.apple.com/us/author/larry-kane/id265867174?uo=4,https://books.apple.com/us/audiobook/ticket-to-ride-inside-the-beatles-1964-and-1965/id266241608?uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music/a0/27/0e/mzi.mpfyimyn.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music/a0/27/0e/mzi.mpfyimyn.jpg/100x100bb.jpg,4.99,cleaned,4.0,© 2007 DLO Records,USA,USD,2007-09-27T07:00:00Z,Biographies & Memoirs,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview123/v4/07/7b/db/077bdb47-1306-fc1e-55bc-cb80b2f815a3/mzaf_6870191578483056977.std.aac.p.m4a,<i>Ticket to Ride</i> recounts broadcast journalist Larry Kane's travels with the Beatles during their first North American tour. The book provides an intimate look at the Fab Four and contains original interview recordings with the band conducted during the tour.,,,,,,,,,,,,,,,,,,,,,,,,,
13,track,136975.0,1441133100.0,The Beatles,The Beatles 1967-1970 (The Blue Album),The Beatles 1967-1970 (The Blue Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/hey-jude/1441133100?i=1441133277&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/100x100bb.jpg,19.99,notExplicit,14.0,,USA,USD,1968-08-26T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/55/a0/a4/55a0a428-3161-5d88-e3ae-7239bda23e7a/mzaf_1637914439090545987.plus.aac.p.m4a,,song,1441133277.0,Hey Jude,Hey Jude,https://music.apple.com/us/album/hey-jude/1441133100?i=1441133277&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,1.0,13.0,431333.0,True,,,,,,,,,,,,
14,track,136975.0,1441133180.0,The Beatles,The Beatles (The White Album),The Beatles (The White Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/birthday/1441133180?i=1441134086&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13.0,,USA,USD,1968-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/7b/86/45/7b8645d9-9795-fa5f-2857-cd71c0db138f/mzaf_3620633884048651190.plus.aac.p.m4a,,song,1441134086.0,Birthday,Birthday,https://music.apple.com/us/album/birthday/1441133180?i=1441134086&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/30x30bb.jpg,1.29,notExplicit,3.0,2.0,1.0,162080.0,True,,,,,,,,,,,,
15,track,136975.0,1441133180.0,The Beatles,The Beatles (The White Album),The Beatles (The White Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/ob-la-di-ob-la-da/1441133180?i=1441133613&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/100x100bb.jpg,19.99,notExplicit,17.0,,USA,USD,1968-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/fa/7a/07/fa7a0768-b29a-b76e-6063-37758da7002d/mzaf_3774014856268767479.plus.aac.p.m4a,,song,1441133613.0,"Ob-La-Di, Ob-La-Da","Ob-La-Di, Ob-La-Da",https://music.apple.com/us/album/ob-la-di-ob-la-da/1441133180?i=1441133613&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/30x30bb.jpg,1.29,notExplicit,3.0,1.0,4.0,188960.0,True,,,,,,,,,,,,
16,track,829356035.0,1192834622.0,Rae Sremmurd,"NOW That's What I Call Music, Vol. 61","NOW That's What I Call Music, Vol. 61",https://music.apple.com/us/artist/rae-sremmurd/829356035?uo=4,https://music.apple.com/us/album/black-beatles-feat-gucci-mane/1192834622?i=1192834844&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music111/v4/da/c9/fb/dac9fba6-3f6b-b492-1671-f6c53134e855/886446299235.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music111/v4/da/c9/fb/dac9fba6-3f6b-b492-1671-f6c53134e855/886446299235.jpg/100x100bb.jpg,7.99,explicit,22.0,,USA,USD,2016-08-12T12:00:00Z,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/a6/f9/7e/a6f97eae-5a33-956c-2109-2cf75f9c33d2/mzaf_10457597138412180039.plus.aac.p.m4a,,song,1192834844.0,Black Beatles (feat. Gucci Mane),Black Beatles (feat. Gucci Mane),https://music.apple.com/us/album/black-beatles-feat-gucci-mane/1192834622?i=1192834844&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music111/v4/da/c9/fb/dac9fba6-3f6b-b492-1671-f6c53134e855/886446299235.jpg/30x30bb.jpg,-1.0,cleaned,1.0,1.0,7.0,291080.0,False,80204262.0,,,,,,Clean,,,,Various Artists,
17,track,,,Ron Howard,,,,,https://is1-ssl.mzstatic.com/image/thumb/Video113/v4/4d/d1/12/4dd11293-02ca-b585-1767-b8eabc494700/00602557271515.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Video113/v4/4d/d1/12/4dd11293-02ca-b585-1767-b8eabc494700/00602557271515.jpg/100x100bb.jpg,14.99,notExplicit,,,USA,USD,2016-11-17T08:00:00Z,Music Documentaries,https://video-ssl.itunes.apple.com/itunes-assets/Video123/v4/cc/11/6c/cc116c0d-7997-d107-e88d-0e3e54e45759/mzvf_2177426969534231721.640x358.h264lc.U.p.m4v,,feature-movie,1468185021.0,The Beatles: Eight Days a Week - The Touring Years,The Beatles: Eight Days a Week - The Touring Years,https://itunes.apple.com/us/movie/the-beatles-eight-days-a-week-the-touring-years/id1468185021?uo=4,https://is1-ssl.mzstatic.com/image/thumb/Video113/v4/4d/d1/12/4dd11293-02ca-b585-1767-b8eabc494700/00602557271515.jpg/30x30bb.jpg,14.99,notExplicit,,,,6344703.0,,,,3.99,17.99,17.99,3.99,NR,"In 1962 four young men - John Lennon, Paul McCartney, George Harrison and Ringo Starr - came","In 1962 four young men - John Lennon, Paul McCartney, George Harrison and Ringo Starr - came together to form the 20th century musical phenomenon known as 'The Beatles'. The band stormed Europe in 1963 and, in 1964, they conquered America. Their groundbreaking world tours changed global youth culture forever and, arguably, invented mass entertainment as we know it today. All the while, the group were composing and recording a series of extraordinarily successful singles and albums. However, the relentless pressure of such unprecedented fame (which in 1966 became uncontrollable turmoil) led to the decision to stop touring. In the ensuing years The Beatles were then free to focus on a series of albums that changed the face of recorded music. Master storyteller and Oscar winner, Ron Howard, explores this incredible journey in his own unique way: How did The Beatles do this? How did they cope with all the fame and pressure? How did they not only survive, but go on to revolutionise popular music? With original interviews, footage, staggering live performances, and the intimate study of character that Ron Howard is known for, he puts us right inside this extraordinary adventure, answering the question everyone always wants to know: What was it like to be there?",,,
18,audiobook,2065398.0,1469498442.0,Geoffrey Giuliano,The Beatles: Oh That Magic Feeling,The Beatles: Oh That Magic Feeling,https://books.apple.com/us/author/geoffrey-giuliano/id2065398?uo=4,https://books.apple.com/us/audiobook/the-beatles-oh-that-magic-feeling/id1469498442?uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/9a/82/96/9a829648-5336-7775-f726-5934f89ed34f/9781982757274_cover.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/9a/82/96/9a829648-5336-7775-f726-5934f89ed34f/9781982757274_cover.jpg/100x100bb.jpg,7.99,cleaned,1.0,© 2019 Author's Republic,USA,USD,2019-06-12T07:00:00Z,Biographies & Memoirs,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview124/v4/72/a0/05/72a0051c-0c61-da56-03d9-3ad44d623edb/mzaf_7502519311643443318.std.aac.p.m4a,"While the Beatles conquered the world and therefore enjoyed the spoils of their conquest, they ultimately came to a rather acrimonious end. Here is the real, untold story of their unlikely climb to the heady heights of superstardom and beyond and the terrible price they paid for their astounding success. Perfect for fans, collectors, the media, and all universities and other educational institutions.  <br />Geoffrey Giuliano is the author of 32 biographies on the Beatles and other iconic rock groups of the 1960s. He is also a screenwriter, the voice on more than 500 popular audiobooks, and an actor in 25 films.   <br />Series producer Avalon Giuliano based in New York. Produced by Alex Franchi in Milan. Edited and mixed by Macc Kay in Bangkok. ICON intern Eden Garret Giuliano. Music by AudioNautix.",,,,,,,,,,,,,,,,,,,,,,,,,
19,audiobook,4416594.0,1686602092.0,"John Lennon, Paul McCartney, George Harrison, Ringo Starr, Jimmie Nicol, Barry Ferber, Bob Rogers, John Edwards, BOB FRANCIS, Allan Lappin, Mike Walsh, Tony McArthur & Garvin Rutherford",The Beatles: The Interviews (Original Recording),The Beatles: The Interviews (Original Recording),https://music.apple.com/us/artist/john-lennon/4416594?uo=4,https://books.apple.com/us/audiobook/the-beatles-the-interviews-original-recording/id1686602092?uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/6c/ae/57/6cae5733-1975-fe7b-11cb-b785e13d687f/rm_image.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/6c/ae/57/6cae5733-1975-fe7b-11cb-b785e13d687f/rm_image.jpg/100x100bb.jpg,3.99,cleaned,1.0,© 2023 One Media iP Ltd,USA,USD,2023-06-06T07:00:00Z,Biographies & Memoirs,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/5f/0c/31/5f0c314c-6459-446e-3ad1-b2406e36499c/mzaf_7684308249695658466.std.aac.p.m4a,"A collection of interviews from the June 1964 Beatles' tour of Australia and New Zealand.<br /><br />Chapters<br /><br />1. Interview with DJ Barry Ferber - U.S.A., March 1964<br /><br />2. Interview with DJ Bob Rogers - Hong Kong, June 1964<br /><br />3. Interview with DJ John Edwards - Australia, June 1964<br /><br />4. Interview - Sydney, June 1964<br /><br />5. Interview with DJ Bob Rogers and Bob Francis - Adelaide, June 1964<br /><br />6. Interview with Garvin Rutherford_Sydney to Melbourne - Australia, June 1964<br /><br />7. Interview with DJ Allan Lappin and DJ Bob Rogers - Melbourne, June 1964<br /><br />8. Interview with DJ Bob Rogers and DJ Mike Walsh - Australia, June 1964<br /><br />9. Interview with DJ Bob Rogers - Wellington, June 1964<br /><br />10. Interview with Tony McArthur - New Zealand, June 1964<br /><br />11. Interview with DJ Bob Rogers - Auckland, June 1964<br /><br />12. Farewell Interview with DJ Bob Rogers and Garvin Rutherford - Sydney, June 1964<br /><br />Full list of narrators:<br /><br />John Lennon<br /><br />Paul McCartney<br /><br />George Harrison<br /><br />Ringo Starr<br /><br />Jimmie Nicol<br /><br />Barry Ferber<br /><br />Bob Rogers<br /><br />John Edwards<br /><br />Bob Francis<br /><br />Allan Lappin<br /><br />Mike Walsh<br /><br />Tony McArthur<br /><br />Garvin Rutherford",,,,,,,,,,,,,,,,,,,,,,,,,
20,track,136975.0,1441133180.0,The Beatles,The Beatles (The White Album),The Beatles (The White Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/while-my-guitar-gently-weeps/1441133180?i=1441133644&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/100x100bb.jpg,19.99,notExplicit,17.0,,USA,USD,1968-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/99/80/2c/99802c5c-8e6e-56d7-0397-e9e7df16c20b/mzaf_17968234296841079168.plus.aac.p.m4a,,song,1441133644.0,While My Guitar Gently Weeps,While My Guitar Gently Weeps,https://music.apple.com/us/album/while-my-guitar-gently-weeps/1441133180?i=1441133644&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/30x30bb.jpg,1.29,notExplicit,3.0,1.0,7.0,285000.0,True,,,,,,,,,,,,
21,track,292320406.0,634222874.0,William Clark Green,Rose Queen,Rose Queen,https://music.apple.com/us/artist/william-clark-green/292320406?uo=4,https://music.apple.com/us/album/she-likes-the-beatles/634222874?i=634222880&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/0c/9c/f0/0c9cf025-1680-c19c-18da-1614a35db536/887516269752.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/0c/9c/f0/0c9cf025-1680-c19c-18da-1614a35db536/887516269752.jpg/100x100bb.jpg,9.99,explicit,11.0,,USA,USD,2013-04-30T12:00:00Z,Country,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d0/fb/78/d0fb7855-95c1-788b-091c-f2b891b31554/mzaf_5571202285629990590.plus.aac.p.m4a,,song,634222880.0,She Likes the Beatles,She Likes the Beatles,https://music.apple.com/us/album/she-likes-the-beatles/634222874?i=634222880&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/0c/9c/f0/0c9cf025-1680-c19c-18da-1614a35db536/887516269752.jpg/30x30bb.jpg,0.99,notExplicit,1.0,1.0,5.0,256760.0,True,,,,,,,,,,,,
22,track,315816847.0,696884325.0,Glee Cast,Glee Sings the Beatles,Glee Sings the Beatles,https://music.apple.com/us/artist/glee-cast/315816847?uo=4,https://music.apple.com/us/album/here-comes-the-sun-glee-cast-version-feat-demi-lovato/696884325?i=696885670&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/100x100bb.jpg,11.99,notExplicit,14.0,,USA,USD,2013-09-24T07:00:00Z,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/92/85/24/928524d4-7d63-72c2-1da4-84cfa26d7c2f/mzaf_15111685975508493940.plus.aac.p.m4a,,song,696885670.0,Here Comes the Sun (Glee Cast Version) [feat. Demi Lovato],Here Comes the Sun (Glee Cast Version) [feat. Demi Lovato],https://music.apple.com/us/album/here-comes-the-sun-glee-cast-version-feat-demi-lovato/696884325?i=696885670&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,10.0,180453.0,True,,,,,,,,,,,,
23,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/yesterday/1441132965?i=1441133496&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13.0,,USA,USD,1965-08-06T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/1c/67/9a/1c679a61-a1cd-e7ae-9b58-630e595e7b2a/mzaf_12558727020823763101.plus.aac.p.m4a,,song,1441133496.0,Yesterday,Yesterday,https://music.apple.com/us/album/yesterday/1441132965?i=1441133496&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,1.0,13.0,123524.0,True,,,,,,,,,,,,
24,track,136975.0,1441133100.0,The Beatles,The Beatles 1967-1970 (The Blue Album),The Beatles 1967-1970 (The Blue Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/revolution/1441133100?i=1441133279&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/100x100bb.jpg,19.99,notExplicit,14.0,,USA,USD,1968-08-26T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/f8/50/99/f85099d9-b2d7-7d0d-3ae8-38028377f9ea/mzaf_14078001070592001061.plus.aac.p.m4a,,song,1441133279.0,Revolution,Revolution,https://music.apple.com/us/album/revolution/1441133100?i=1441133279&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,1.0,14.0,203292.0,True,,,,,,,,,,,,
25,track,136975.0,1441133100.0,The Beatles,The Beatles 1967-1970 (The Blue Album),The Beatles 1967-1970 (The Blue Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/dont-let-me-down/1441133100?i=1441133286&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/100x100bb.jpg,19.99,notExplicit,14.0,,USA,USD,1969-04-11T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/75/a3/cb/75a3cb3d-b886-76e3-4df2-042f397dbeb8/mzaf_12777717780092545030.plus.aac.p.m4a,,song,1441133286.0,Don't Let Me Down,Don't Let Me Down,https://music.apple.com/us/album/dont-let-me-down/1441133100?i=1441133286&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,2.0,5.0,215733.0,True,,,,,,,,,,,,
26,track,136975.0,1441133100.0,The Beatles,The Beatles 1967-1970 (The Blue Album),The Beatles 1967-1970 (The Blue Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/all-you-need-is-love/1441133100?i=1441133271&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/100x100bb.jpg,19.99,notExplicit,14.0,,USA,USD,1967-07-07T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/86/cd/f1/86cdf108-61ee-eb31-39e6-248811cdac8e/mzaf_14321760978744626967.plus.aac.p.m4a,,song,1441133271.0,All You Need Is Love,All You Need Is Love,https://music.apple.com/us/album/all-you-need-is-love/1441133100?i=1441133271&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,1.0,7.0,228653.0,True,,,,,,,,,,,,
27,track,136975.0,1441133100.0,The Beatles,The Beatles 1967-1970 (The Blue Album),The Beatles 1967-1970 (The Blue Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/here-comes-the-sun/1441133100?i=1441133289&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/100x100bb.jpg,19.99,notExplicit,14.0,,USA,USD,1969-09-26T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/f8/ec/cb/f8eccb60-469b-31c7-67f6-bd719da5a32a/mzaf_6262641592699246899.plus.aac.p.m4a,,song,1441133289.0,Here Comes the Sun,Here Comes the Sun,https://music.apple.com/us/album/here-comes-the-sun/1441133100?i=1441133289&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,2.0,8.0,187373.0,True,,,,,,,,,,,,
28,track,136975.0,1441133100.0,The Beatles,The Beatles 1967-1970 (The Blue Album),The Beatles 1967-1970 (The Blue Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/strawberry-fields-forever/1441133100?i=1441133101&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/100x100bb.jpg,19.99,notExplicit,14.0,,USA,USD,1967-02-13T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/77/b6/58/77b65875-c2cd-a5d8-84fe-1578f088c568/mzaf_6866405022138877734.plus.aac.p.m4a,,song,1441133101.0,Strawberry Fields Forever,Strawberry Fields Forever,https://music.apple.com/us/album/strawberry-fields-forever/1441133100?i=1441133101&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,1.0,1.0,247933.0,True,,,,,,,,,,,,
29,track,161662927.0,151027039.0,"Jeff Johnson, John Bishop, John Stowell & Rick Mandyck",Scenes,Scenes,https://music.apple.com/us/artist/jeff-johnson/161662927?uo=4,https://music.apple.com/us/album/the-beatles/151027039?i=151027225&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music/82/2e/f0/mzi.hyeiejmc.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music/82/2e/f0/mzi.hyeiejmc.jpg/100x100bb.jpg,7.99,notExplicit,9.0,,USA,USD,2001-10-22T12:00:00Z,Jazz,https://audio-ssl.itunes.apple.com/itunes-assets/Music/e4/28/6a/mzm.xkeiufcb.aac.p.m4a,,song,151027225.0,The Beatles,The Beatles,https://music.apple.com/us/album/the-beatles/151027039?i=151027225&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music/82/2e/f0/mzi.hyeiejmc.jpg/30x30bb.jpg,0.99,notExplicit,1.0,1.0,5.0,460973.0,True,,,,,,,,,,,,
30,track,136975.0,1441133100.0,The Beatles,The Beatles 1967-1970 (The Blue Album),The Beatles 1967-1970 (The Blue Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/let-it-be/1441133100?i=1441133505&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/100x100bb.jpg,19.99,notExplicit,14.0,,USA,USD,1970-03-06T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/80/7b/ce/807bce9e-5a2a-2ddf-29b5-f396c73ea0a2/mzaf_15274329139528173317.plus.aac.p.m4a,,song,1441133505.0,Let It Be,Let It Be,https://music.apple.com/us/album/let-it-be/1441133100?i=1441133505&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,2.0,12.0,232373.0,True,,,,,,,,,,,,
